          24669   3    L1Cache                 Inv    M_I>SINK_WB_ACK [0xec0, line 0xec0] 
          24669   0    L2CacheL2_Replacement_clean     IM>IM     [0x28c0, line 0x28c0] 
          24669   0    L2CacheL2_Replacement_clean     IM>IM     [0x28c0, line 0x28c0] 
          24669   0    L2CacheL2_Replacement_clean     IM>IM     [0x28c0, line 0x28c0] 
          24669   0    L2CacheL2_Replacement_clean     IM>IM     [0x28c0, line 0x28c0] 
          24670   0  Directory               Fetch      I>IM     [0x28c0, line 0x28c0] 
          24674   1    L1Cache                 Inv    M_I>SINK_WB_ACK [0x55c0, line 0x55c0] 
          24674   2    L1Cache              WB_Ack SINK_WB_ACK>I      [0x3ac0, line 0x3ac0] 
          24674   0    L2CacheL2_Replacement_clean     IM>IM     [0x28c0, line 0x28c0] 
          24675   0  Directory               Fetch      I>IM     [0x1fc0, line 0x1fc0] 
          24677   0    L2Cache             WB_Data  MCT_I>M_I    [0xec0, line 0xec0] 
          24682   0    L2Cache             WB_Data  MCT_I>M_I    [0x55c0, line 0x55c0] 
          24685   0  Directory                Data      M>MI     [0xec0, line 0xec0] 
          24690   0  Directory                Data      M>MI     [0x55c0, line 0x55c0] 
          24697   0  Directory          Memory_Ack     MI>I      [0xec0, line 0xec0] 
          24701   3        Seq               Begin       >       [0x4deb, line 0x4dc0] ST PC 205 0xcd
          24702   3    L1Cache      L1_Replacement     IM>IM     [0x37c0, line 0x37c0] 
          24702   0  Directory          Memory_Ack     MI>I      [0x55c0, line 0x55c0] 
          24704   0    L2Cache             Mem_Ack    M_I>NP     [0xec0, line 0xec0] 
          24709   0    L2Cache             Mem_Ack    M_I>NP     [0x55c0, line 0x55c0] 
          24717   0  Directory         Memory_Data     IM>M      [0x28c0, line 0x28c0] 
          24724   0    L2Cache            Mem_Data     IM>MT_MB  [0x28c0, line 0x28c0] 
          24731   0  Directory         Memory_Data     IM>M      [0x1fc0, line 0x1fc0] 
          24731 core  2        Seq                Done       >       [0x28eb, line 0x28c0] 2640 cycles
          24731   2    L1Cache       Data_all_Acks     IM>M      [0x28c0, line 0x28c0] 
          24731   2    L1Cache      L1_Replacement     IM>IM     [0x1fc0, line 0x1fc0] 
          24731   2    L1Cache      L1_Replacement     IM>IM     [0x1fc0, line 0x1fc0] 
          24731   2    L1Cache      L1_Replacement     IM>IM     [0x1fc0, line 0x1fc0] 
          24732   2    L1Cache      L1_Replacement     IM>IM     [0x1fc0, line 0x1fc0] 
          24732   2    L1Cache      L1_Replacement     IM>IM     [0x1fc0, line 0x1fc0] 
          24732   2    L1Cache      L1_Replacement     IM>IM     [0x1fc0, line 0x1fc0] 
          24732   2    L1Cache      L1_Replacement     IM>IM     [0x1fc0, line 0x1fc0] 
          24733   2    L1Cache      L1_Replacement     IM>IM     [0x1fc0, line 0x1fc0] 
          24733   2    L1Cache      L1_Replacement     IM>IM     [0x1fc0, line 0x1fc0] 
          24733   2    L1Cache      L1_Replacement     IM>IM     [0x1fc0, line 0x1fc0] 
          24733   2    L1Cache      L1_Replacement     IM>IM     [0x1fc0, line 0x1fc0] 
          24734   2    L1Cache      L1_Replacement     IM>IM     [0x1fc0, line 0x1fc0] 
          24734   2    L1Cache      L1_Replacement     IM>IM     [0x1fc0, line 0x1fc0] 
          24734   2    L1Cache      L1_Replacement     IM>IM     [0x1fc0, line 0x1fc0] 
          24738   0    L2Cache   Exclusive_Unblock  MT_MB>MT     [0x28c0, line 0x28c0] 
          24738   0    L2Cache            Mem_Data     IM>MT_MB  [0x1fc0, line 0x1fc0] 
          24738   0    L2CacheL2_Replacement_clean     MT>MCT_I  [0x28c0, line 0x28c0] 
          24738   0    L2Cache             L1_GETX     NP>IM     [0x2bc0, line 0x2bc0] 
          24739   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x1fc0, line 0x1fc0] 
          24739   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x1fc0, line 0x1fc0] 
          24739   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x1fc0, line 0x1fc0] 
          24739   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x1fc0, line 0x1fc0] 
          24740   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x1fc0, line 0x1fc0] 
          24740   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x1fc0, line 0x1fc0] 
          24740   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x1fc0, line 0x1fc0] 
          24740   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x1fc0, line 0x1fc0] 
          24745 core  2        Seq                Done       >       [0x1fef, line 0x1fc0] 2514 cycles
          24745   2    L1Cache       Data_all_Acks     IM>M      [0x1fc0, line 0x1fc0] 
          24745   2    L1Cache                 Inv      M>I      [0x28c0, line 0x28c0] 
          24745   2    L1Cache      L1_Replacement      I>I      [0x28c0, line 0x28c0] 
          24745   2    L1Cache               Store     NP>IM     [0x3c0, line 0x3c0] 
          24746   2    L1Cache      L1_Replacement      M>M_I    [0x1fc0, line 0x1fc0] 
          24746   2    L1Cache               Store     NP>IM     [0x4ec0, line 0x4ec0] 
          24746   2    L1Cache      L1_Replacement     IM>IM     [0x3c0, line 0x3c0] 
          24746   2    L1Cache      L1_Replacement     IM>IM     [0x3c0, line 0x3c0] 
          24747   2    L1Cache      L1_Replacement     IM>IM     [0x3c0, line 0x3c0] 
          24747   2    L1Cache      L1_Replacement     IM>IM     [0x3c0, line 0x3c0] 
          24747   2    L1Cache      L1_Replacement     IM>IM     [0x3c0, line 0x3c0] 
          24747   2    L1Cache      L1_Replacement     IM>IM     [0x3c0, line 0x3c0] 
          24748   2    L1Cache      L1_Replacement     IM>IM     [0x3c0, line 0x3c0] 
          24748   2    L1Cache      L1_Replacement     IM>IM     [0x3c0, line 0x3c0] 
          24748   2    L1Cache      L1_Replacement     IM>IM     [0x3c0, line 0x3c0] 
          24748   2    L1Cache      L1_Replacement     IM>IM     [0x3c0, line 0x3c0] 
          24749   2    L1Cache      L1_Replacement     IM>IM     [0x3c0, line 0x3c0] 
          24749   2    L1Cache      L1_Replacement     IM>IM     [0x3c0, line 0x3c0] 
          24750   0  Directory               Fetch      I>IM     [0x2bc0, line 0x2bc0] 
          24752   0    L2Cache   Exclusive_Unblock  MT_MB>MT     [0x1fc0, line 0x1fc0] 
          24752   0    L2CacheL2_Replacement_clean     MT>MCT_I  [0x1fc0, line 0x1fc0] 
          24752   0    L2Cache         L1_PUTX_old     NP>NP     [0x4cc0, line 0x4cc0] 
          24752   0    L2Cache             L1_GETX     NP>IM     [0x48c0, line 0x48c0] 
          24753   0    L2Cache             WB_Data  MCT_I>M_I    [0x28c0, line 0x28c0] 
          24753   0    L2CacheL2_Replacement_clean     IM>IM     [0x2bc0, line 0x2bc0] 
          24753   0    L2CacheL2_Replacement_clean     IM>IM     [0x2bc0, line 0x2bc0] 
          24753   0    L2CacheL2_Replacement_clean     IM>IM     [0x2bc0, line 0x2bc0] 
          24754   0    L2CacheL2_Replacement_clean     IM>IM     [0x2bc0, line 0x2bc0] 
          24754   0    L2CacheL2_Replacement_clean     IM>IM     [0x2bc0, line 0x2bc0] 
          24754   0    L2CacheL2_Replacement_clean     IM>IM     [0x2bc0, line 0x2bc0] 
          24757   0    L2CacheL2_Replacement_clean     IM>IM     [0x2bc0, line 0x2bc0] 
          24758   0    L2CacheL2_Replacement_clean     IM>IM     [0x2bc0, line 0x2bc0] 
          24759   2    L1Cache                 Inv    M_I>SINK_WB_ACK [0x1fc0, line 0x1fc0] 
          24759   0    L1Cache              WB_Ack SINK_WB_ACK>I      [0x4cc0, line 0x4cc0] 
          24760   0  Directory               Fetch      I>IM     [0x48c0, line 0x48c0] 
          24761   0  Directory                Data      M>MI     [0x28c0, line 0x28c0] 
          24762   0    L2CacheL2_Replacement_clean     IM>IM     [0x2bc0, line 0x2bc0] 
          24767   0    L2Cache             WB_Data  MCT_I>M_I    [0x1fc0, line 0x1fc0] 
          24771   1        Seq               Begin       >       [0x24eb, line 0x24c0] ST PC 164 0xa4
          24772   1    L1Cache      L1_Replacement     IM>IM     [0x5fc0, line 0x5fc0] 
          24773   0  Directory          Memory_Ack     MI>I      [0x28c0, line 0x28c0] 
          24775   0  Directory                Data      M>MI     [0x1fc0, line 0x1fc0] 
          24780   0    L2Cache             Mem_Ack    M_I>NP     [0x28c0, line 0x28c0] 
          24781   2        Seq               Begin       >       [0x428, line 0x400] ST PC 116 0x74
          24782   2    L1Cache               Store      I>IM     [0x400, line 0x400] 
          24787   0  Directory          Memory_Ack     MI>I      [0x1fc0, line 0x1fc0] 
          24790   0    L2Cache             L1_GETX     MT>MT_MB  [0x400, line 0x400] 
          24794   0    L2Cache             Mem_Ack    M_I>NP     [0x1fc0, line 0x1fc0] 
          24797   0  Directory         Memory_Data     IM>M      [0x2bc0, line 0x2bc0] 
          24797   3    L1Cache            Fwd_GETX      M>I      [0x400, line 0x400] 
          24802   0  Directory         Memory_Data     IM>M      [0x48c0, line 0x48c0] 
          24804   0    L2Cache            Mem_Data     IM>MT_MB  [0x2bc0, line 0x2bc0] 
          24805 core  2        Seq                Done       >       [0x428, line 0x400] 24 cycles
          24805   2    L1Cache       Data_all_Acks     IM>M      [0x400, line 0x400] 
          24809   0    L2Cache            Mem_Data     IM>MT_MB  [0x48c0, line 0x48c0] 
          24811 core  0        Seq                Done       >       [0x2bef, line 0x2bc0] 2900 cycles
          24811   0    L1Cache       Data_all_Acks     IM>M      [0x2bc0, line 0x2bc0] 
          24811   0    L1Cache      L1_Replacement     IM>IM     [0x48c0, line 0x48c0] 
          24811   0    L1Cache      L1_Replacement     IM>IM     [0x48c0, line 0x48c0] 
          24811   0    L1Cache      L1_Replacement     IM>IM     [0x48c0, line 0x48c0] 
          24811   2        Seq               Begin       >       [0x3be8, line 0x3bc0] ST PC 187 0xbb
          24812   2    L1Cache      L1_Replacement     IM>IM     [0x3c0, line 0x3c0] 
          24812   0    L2Cache   Exclusive_Unblock  MT_MB>MT     [0x400, line 0x400] 
          24812   0    L1Cache      L1_Replacement     IM>IM     [0x48c0, line 0x48c0] 
          24812   0    L1Cache      L1_Replacement     IM>IM     [0x48c0, line 0x48c0] 
          24812   0    L1Cache      L1_Replacement     IM>IM     [0x48c0, line 0x48c0] 
          24812   0    L1Cache      L1_Replacement     IM>IM     [0x48c0, line 0x48c0] 
          24813   0    L1Cache      L1_Replacement     IM>IM     [0x48c0, line 0x48c0] 
          24813   0    L1Cache      L1_Replacement     IM>IM     [0x48c0, line 0x48c0] 
          24813   0    L1Cache      L1_Replacement     IM>IM     [0x48c0, line 0x48c0] 
          24813   0    L1Cache      L1_Replacement     IM>IM     [0x48c0, line 0x48c0] 
          24814   0    L1Cache      L1_Replacement     IM>IM     [0x48c0, line 0x48c0] 
          24814   0    L1Cache      L1_Replacement     IM>IM     [0x48c0, line 0x48c0] 
          24814   0    L1Cache      L1_Replacement     IM>IM     [0x48c0, line 0x48c0] 
          24816 core  0        Seq                Done       >       [0x48e9, line 0x48c0] 2805 cycles
          24816   0    L1Cache       Data_all_Acks     IM>M      [0x48c0, line 0x48c0] 
          24816   0    L1Cache      L1_Replacement      M>M_I    [0x2bc0, line 0x2bc0] 
          24816   0    L1Cache               Store     NP>IM     [0x63c0, line 0x63c0] 
          24816   0    L1Cache      L1_Replacement      M>M_I    [0x48c0, line 0x48c0] 
          24817   0    L1Cache               Store     NP>IM     [0x39c0, line 0x39c0] 
          24817   0    L1Cache      L1_Replacement     IM>IM     [0x63c0, line 0x63c0] 
          24817   0    L1Cache      L1_Replacement     IM>IM     [0x63c0, line 0x63c0] 
          24817   0    L1Cache      L1_Replacement     IM>IM     [0x63c0, line 0x63c0] 
          24818   0    L1Cache      L1_Replacement     IM>IM     [0x63c0, line 0x63c0] 
          24818   0    L1Cache      L1_Replacement     IM>IM     [0x63c0, line 0x63c0] 
          24818   0    L1Cache      L1_Replacement     IM>IM     [0x63c0, line 0x63c0] 
          24818   0    L1Cache      L1_Replacement     IM>IM     [0x63c0, line 0x63c0] 
          24818   0    L2Cache   Exclusive_Unblock  MT_MB>MT     [0x2bc0, line 0x2bc0] 
          24818   0    L2CacheL2_Replacement_clean     MT>MCT_I  [0x2bc0, line 0x2bc0] 
          24818   0    L2Cache             L1_GETX     NP>IM     [0x37c0, line 0x37c0] 
          24818   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x48c0, line 0x48c0] 
          24819   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x48c0, line 0x48c0] 
          24819   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x48c0, line 0x48c0] 
          24819   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x48c0, line 0x48c0] 
          24819   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x48c0, line 0x48c0] 
          24819   0    L1Cache      L1_Replacement     IM>IM     [0x63c0, line 0x63c0] 
          24819   0    L1Cache      L1_Replacement     IM>IM     [0x63c0, line 0x63c0] 
          24819   0    L1Cache      L1_Replacement     IM>IM     [0x63c0, line 0x63c0] 
          24819   0    L1Cache      L1_Replacement     IM>IM     [0x63c0, line 0x63c0] 
          24820   0    L1Cache      L1_Replacement     IM>IM     [0x63c0, line 0x63c0] 
          24820   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x48c0, line 0x48c0] 
          24820   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x48c0, line 0x48c0] 
          24820   0    L2CacheL2_Replacement_clean  MT_MB>MT_MB  [0x48c0, line 0x48c0] 
          24821   1        Seq               Begin       >       [0xcef, line 0xcc0] ST PC 239 0xef
          24822   1    L1Cache      L1_Replacement     IM>IM     [0x5fc0, line 0x5fc0] 
          24823   0    L2Cache   Exclusive_Unblock  MT_MB>MT     [0x48c0, line 0x48c0] 
          24823   0    L2CacheL2_Replacement_clean     MT>MCT_I  [0x48c0, line 0x48c0] 
          24823   0    L2Cache         L1_PUTX_old     NP>NP     [0xec0, line 0xec0] 
          24823   0    L2Cache             L1_GETX     NP>IM     [0x1bc0, line 0x1bc0] 
          24824   0    L2CacheL2_Replacement_clean     IM>IM     [0x37c0, line 0x37c0] 
          24824   0    L2CacheL2_Replacement_clean     IM>IM     [0x37c0, line 0x37c0] 
          24824   0    L2CacheL2_Replacement_clean     IM>IM     [0x37c0, line 0x37c0] 
          24824   0    L2CacheL2_Replacement_clean     IM>IM     [0x37c0, line 0x37c0] 
          24825   0    L2CacheL2_Replacement_clean     IM>IM     [0x37c0, line 0x37c0] 
          24825   0    L2CacheL2_Replacement_clean     IM>IM     [0x37c0, line 0x37c0] 
          24825   0    L2CacheL2_Replacement_clean     IM>IM     [0x37c0, line 0x37c0] 
          24825   0    L1Cache                 Inv    M_I>SINK_WB_ACK [0x2bc0, line 0x2bc0] 
          24826   0  Directory               Fetch      I>IM     [0x37c0, line 0x37c0] 
          24828   0    L2CacheL2_Replacement_clean     IM>IM     [0x37c0, line 0x37c0] 
          24829   0    L2CacheL2_Replacement_clean     IM>IM     [0x37c0, line 0x37c0] 
          24830   0    L1Cache                 Inv    M_I>SINK_WB_ACK [0x48c0, line 0x48c0] 
          24830   3    L1Cache              WB_Ack SINK_WB_ACK>I      [0xec0, line 0xec0] 
          24831   0  Directory               Fetch      I>IM     [0x1bc0, line 0x1bc0] 
          24831   3        Seq               Begin       >       [0x2eea, line 0x2ec0] ST PC 174 0xae
          24832   3    L1Cache      L1_Replacement     IM>IM     [0x37c0, line 0x37c0] 
          24833   0    L2Cache             WB_Data  MCT_I>M_I    [0x2bc0, line 0x2bc0] 
          24838   0    L2Cache             WB_Data  MCT_I>M_I    [0x48c0, line 0x48c0] 
          24841   0  Directory                Data      M>MI     [0x2bc0, line 0x2bc0] 
          24841   2        Seq               Begin       >       [0x424, line 0x400] LD PC 115 0x73
          24842 core  2        Seq                Done       >       [0x424, line 0x400] 1 cycles
          24842   2    L1Cache                Load      M>M      [0x400, line 0x400] 
          24842   0    L2CacheL2_Replacement_clean     IM>IM     [0x37c0, line 0x37c0] 
          24846   0  Directory                Data      M>MI     [0x48c0, line 0x48c0] 
          24853   0  Directory          Memory_Ack     MI>I      [0x2bc0, line 0x2bc0] 
          24858   0  Directory          Memory_Ack     MI>I      [0x48c0, line 0x48c0] 
          24860   0    L2Cache             Mem_Ack    M_I>NP     [0x2bc0, line 0x2bc0] 
          24861   2        Seq               Begin       >       [0x51ee, line 0x51c0] ST PC 308 0x134
